﻿Vladimir A.,us,A2,Micro SD card memory card  microsd ...,4 pieces,100%,11 Jul 2015 18:26,top
﻿V***r K.,mk,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,Nice micro SD card :)
﻿D***y B.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"норм флеха
NoFeedbackScore"
﻿Edgar S.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿J***e D.,es,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,Very fast  shiping
﻿Stanislav K.,ru,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,ok
﻿Dmitriy B.,by,A2,Micro SD card memory card  microsd ...,3 pieces,80%,11 Jul 2015 18:26,"одну проверил работает на ура, для телефона в самый раз"
﻿H***a V.,am,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Отлично
NoFeedbackScore"
﻿Carlos M.,es,A1,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,
﻿Alexey K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Пришло за менее чем 2 недели. К картам прилагался usb 2.0 картридер. Приятно!

The parcel came in less than 2 weeks and the usb 2.0 cardreader were included! Great!"
﻿Alexey K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Пришло за менее чем 2 недели. К картам прилагался usb 2.0 картридер. Приятно!

The parcel came in less than 2 weeks and the usb 2.0 cardreader were included! Great!"
﻿Vasy B.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Карточку получил в целости и сохранности. Точный объем и качество ещё не проверял. Посылка шла месяц
NoFeedbackScore"
﻿P***o A.,cl,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿M***l F.,pt,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Good produt and good seller ;)
NoFeedbackScore"
﻿Alain C.,pt,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,Very fast. Everything as described.
﻿SERGEY U.,ru,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,
﻿Y***k H.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Timofey R.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Ethan G.,il,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿R***d B.,dz,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,very good seller and very good product
﻿Carlos V.,es,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿N***i G.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Victor Q.,pt,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,Artigo excelente. Vendedor honesto. Recomendo
﻿A***i E.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Sergey K.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Alexey S.,us,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Как всегда все супер-пупер! На 5*****!!!!! All fine! Thank You,my friend!"
﻿Dmitry G.,il,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Выглядит качественно, пока не проверял на работоспособность
Looks quality, while not tested for efficiency
NoFeedbackScore"
﻿R***n E.,es,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿Dmitry N.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,Отлично.
﻿N***s T.,gr,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿N***o A.,pt,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,Very good. Thank you
﻿Witalyi W.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿D***A E.,fr,A4,Micro SD card memory card  microsd ...,25 pieces,100%,11 Jul 2015 18:26,Very good seller !!!
﻿Chak C.,am,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,Seller is excellent. Delivery fast. The capacity of an application. Продавец отличный. Доставка быстрая. Емкость соответствует заявленной.
﻿Olga R.,ru,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,
﻿J***s G.,nl,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,good
﻿S***r B.,it,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,very good seller
﻿B***s B.,kz,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,"Excellent!

Seller's reply
Dear friend, I wrote about capacity in my item detail, the capacity of 32GB micro sd card  is approximately 28GB-30GB, you can get detail about this from Google, no worry, this is really good quality brand. And the memory card speed and performance is affected by SD adapter, card reader, PC card slot and USB port. Please use a good quality card reader. Or you can format your card , It will become faster."
﻿E***C L.,my,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Evgeny C.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿F***o A.,co,A3,Micro SD card memory card  microsd ...,3 pieces,100%,11 Jul 2015 18:26,very good
﻿A***r G.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿J***s C.,es,A4,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:26,Good quality!
﻿J***g Y.,us,A1,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,
﻿Angel C.,ec,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿D***n Z.,be,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,fast  good
﻿Javier L.,es,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,"Good item, good Comunicacin, and fast shipping! 
Great seller!"
﻿L***n D.,fr,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,
﻿Sergei R.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿Darwins L.,cl,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,muy buen producto
﻿A***s G.,lv,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿E. W.,nl,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿E. W.,nl,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,
﻿E. W.,nl,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿Pavel N.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿Mentor F.,al,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿Aleksej B.,us,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Irina D.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,
﻿Luis L.,es,A3,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:26,
﻿Perel I.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,NoFeedbackScore
﻿Vladimir I.,ru,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:26,"Хороший товар по хорошей цене. Две недели до Подмосковья. Упаковано добротно, работает на ура))). Рекомендую."
﻿F***o F.,ch,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:26,perfetta
﻿A***m R.,fr,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"no me a llegado
NoFeedbackScore"
﻿K***m H.,us,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Evgeny B.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Пришло примерно за месяц до урала, заказывал на 4 гб проверил всё отлично, рекомендую и сам ещё закажу
NoFeedbackScore"
﻿Anvar A.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Super. Соответствует заявленным параметрам на все 100 %. Надеюсь, что будет долго служить верой и правдой."
﻿Mas E.,be,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,Excellent
﻿Shylavan K.,lk,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Nice
﻿Aleksander G.,si,A4,Micro SD card memory card  microsd ...,3 pieces,100%,11 Jul 2015 18:25,A+++++
﻿Vlad I.,us,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Флешка понравилась, соответствует описанию. класс 10 32 ГБ. доступно 30гб. Получил за 21 день Самарканд, Узбекистан"
﻿E***i L.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Willian G.,br,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,
﻿Michel T.,lb,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"I always order from this supplier.
Best product and best service."
﻿A***u B.,it,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,excellent.
﻿Artem A.,md,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Хорошие , честные флешки . Заказывал две , на 8 и 16 . Та , что на 8 - была чёрного цвета , на 16 - разноцветная . Скорость и объём соответствуют . Советую продавца !"
﻿Artem A.,md,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Хорошие , честные флешки . Заказывал две , на 8 и 16 . Та , что на 8 - была чёрного цвета , на 16 - разноцветная . Скорость и объём соответствуют . Советую продавца !"
﻿Steven H.,uk,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Thanx
﻿Mikhail A.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Igor K.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Все супер.
﻿R***n J.,bg,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Jelena S.,lt,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"spasibo,ok."
﻿Antonin S.,cz,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿N***a F.,si,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"We will buy again!
NoFeedbackScore"
﻿R***e S.,nl,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:25,Good and quick transport
﻿Rustem G.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,NoFeedbackScore
﻿Max N.,us,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:25,NoFeedbackScore
﻿D***i K.,uk,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Доставка 5 дней с момента оплаты! Карта 32 ГБ. Все в порядке!
﻿Stanislav K.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Хорошее качество. Цена порадовала. Спасибо
NoFeedbackScore"
﻿K***n K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Пришло очень быстро!
﻿T***r M.,ro,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"I tested memory card with H2testw and capacity is real. Thanks seller!
NoFeedbackScore"
﻿SERGEY T.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Хороший продавец. Параметры карточки соответствуют заявленным
﻿B***Y G.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Parfait
﻿Tim A.,uk,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,NoFeedbackScore
﻿A***o M.,es,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,
﻿Eamonn O.,ie,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Does exactly as it says on the tin.
﻿Anna B.,es,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿A***a S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,NoFeedbackScore
﻿Vasilis N.,gr,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Great!
﻿Vjatseslav G.,ee,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Cool
NoFeedbackScore"
﻿V***h S.,az,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿J***s C.,es,A4,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:25,"Good quality!
NoFeedbackScore"
﻿Diana P.,ru,A2,Micro SD card memory card  microsd ...,1 piece,40%,11 Jul 2015 18:25,"Заказала флешку на 8гб. Шло месяц-полтора. Заказывала для плеера, ну и скинула на нее песни.... Все песни подлагивают, скидывала эти же песни на другую флешку - все нормально... А жаль, что так случилось( за это 2 звеезды.
NoFeedbackScore

Seller's reply
Friend, 
I did not know what problem you had with this order. You never send me any messages. I will surely solve your problem if we have some communication.
We are honest seller and we will try our best to help you."
﻿Aleks I.,ie,A3,Micro SD card memory card  microsd ...,4 pieces,100%,11 Jul 2015 18:25,
﻿Majeri N.,fr,A3,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:25,NoFeedbackScore
﻿Louise D.,ie,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,very quick transaction very happy with product i highly recommend.. thank you very much!! great item at great price!
﻿E***a G.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"все отлично,доставка месяц
NoFeedbackScore"
﻿E***a G.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"все отлично,доставка месяц
NoFeedbackScore"
﻿Maksim G.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿A***a P.,lv,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,vsjo ok. prewla za 10 dnej.
﻿Bill R.,gr,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,
﻿Svetlana K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Vitaliy O.,md,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,"Заказал две на 8 гигов. Проверил когда пришли, одна показала битые сектора 10 мгб, но зная продавца, что шлет качественный товар, перепроверил - ошибок во второй раз не было найдено... Третий раз проверять опасаюсь...."
﻿Aleksandr P.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Отличная карта. Реальный размер.
﻿K***a K.,lv,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,Loti atra piegade-paldies!!!!!
﻿Ilya K.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Good. Real 16 gb and 10 class.
﻿Sylvain L.,ca,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:25,
﻿Buddhika W.,lk,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"good seller.item ok.I recommend this seller
NoFeedbackScore"
﻿Yana M.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Всё отлично! Спасибо!
NoFeedbackScore"
﻿Jurii P.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Спасибо! Товар пришел очень быстро.
﻿Peter B.,nz,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿O***r T.,ua,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Bruno C.,br,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,top
﻿Bruno C.,br,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,top
﻿DIEGO D.,co,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"Excelente vendedor!! Producto en perfectas condiciones. Aunque pens que era clase 10, y me lleg clase 6. Pero no importa, el producto es muy bueno y lleg en perfectas condiciones. Muchas Gracias!
NoFeedbackScore"
﻿P***l L.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,NoFeedbackScore
﻿Anton A.,md,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,excellent
﻿Alexander R.,ua,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,Good quality. Real capacity (h2testw). Class10+ speed.
﻿Nina T.,lv,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,NoFeedbackScore
﻿Mamedov E.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿GEORGIOS P.,gr,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"good
NoFeedbackScore"
﻿Andrey S.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Anatoly Z.,il,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿Jacques L.,ca,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,
﻿Jenny S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"good seller!) I recommend!
флешка пришла за месяц, трек кода не было)
NoFeedbackScore"
﻿Alexandr P.,ua,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"The card is good! The seller sent the package quickly! Very pleased with purchase! Reached package very quickly! Review unpacking parcels can be viewed on YouTube link:
https://youtu.be/RY02Kr2BNWw

Карточка хорошая! Продавец отправил посылку быстро! Покупкой очень доволен! Дошла посылка очень быстро! Обзор распаковки посылки можно посмотреть на ютуб ссылка:
https://youtu.be/RY02Kr2BNWw"
﻿Alex F.,ru,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:25,all good
﻿S***y R.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,NoFeedbackScore
﻿S***n S.,sg,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,"item was delivered and it works..... will recommend to my friends
NoFeedbackScore"
﻿Dmitriy S.,by,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,
﻿M***M K.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,+++++
﻿Sergey H.,kz,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,good
﻿Vitaliy B.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:25,thank you!
﻿Denis Y.,kz,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Отличный продавец . Заказываю 2 раз . Качество и скорость на высоте . Так держать .. молодцы .
﻿Matias A.,cl,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Todo ok
NoFeedbackScore"
﻿G***e M.,se,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Excellent seller, fast shipping.

As a bonus, the seller sent a card reader which I didn't expect to get."
﻿Andrey S.,ua,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,Все хорошо! Быстрая доставка. работает исправно.Качественная упаковка и надежный продавец.(купил по совету Данила Букреева)
﻿Vladimir B.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Быстрая доставка в Украину = 20 дней.  Нормальная флешка. 30 гб. доступно. Спасибо!!!
﻿Leonid K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Sergei B.,md,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,"Рекомендую и товар и продавца!
Recommend both the product and the seller!"
﻿Leonid K.,ru,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,
﻿J M.,ca,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Lighting fast delivery from USA product is perfect
﻿M***m T.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Ждала 2 месяца, а по отзывам другие ждали 2 недели, но я довольна так как у нас такие продаются за 1тыс. продавец общительный"
﻿Igor D.,ru,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Отличное качество, соответствует характеристикам, отличный продавец"
﻿G***s T.,gr,A2,Micro SD card memory card  microsd ...,2 pieces,80%,11 Jul 2015 18:24,
﻿D***z K.,us,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Good stuff
﻿ALEKSANDR T.,ru,A3,Micro SD card memory card  microsd ...,10 pieces,100%,11 Jul 2015 18:24,
﻿Boris D.,ua,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:24,NoFeedbackScore
﻿J***e J.,br,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,
﻿F***k C.,ch,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Test finished without errors.
You can now delete the test files *.h2w or verify them again.
Writing speed: 8.04 MByte/s
Reading speed: 19.1 MByte/s
H2testw v1.4


-----------

FAKEFLASHTEST v1.1.1  [SSi]
DRIVE 1 -   30.0GiB Mass Storage Device            
FFT - Quick Size Test (destructive)
F:                       DRIVE 1 -   30.0GiB Mass Storage Device            

Writing marker blocks to drive 1
5% complete  - 0 min 19 sec  remaining
10% complete  - 2 min 15 sec  remaining
15% complete  - 2 min 56 sec  remaining
20% complete  - 3 min 16 sec  remaining
25% complete  - 3 min 24 sec  remaining
30% complete  - 3 min 23 sec  remaining
35% complete  - 3 min 21 sec  remaining
40% complete  - 3 min 17 sec  remaining
45% complete  - 3 min 7 sec  remaining
50% complete  - 2 min 56 sec  remaining
55% complete  - 2 min 42 sec  remaining
60% complete  - 2 min 27 sec  remaining
65% complete  - 2 min 11 sec  remaining
70% complete  - 1 min 53 sec  remaining
75% complete  - 1 min 36 sec  remaining"
﻿F***k C.,ch,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"FAKEFLASHTEST v1.1.1  [SSi]
DRIVE 1 -   60.0GiB Mass Storage Device            
FFT - Quick Size Test (destructive)
F:     (no label)    DRIVE 1 -   60.0GiB Mass Storage Device            

Writing marker blocks to drive 1
5% complete  - 0 min 38 sec  remaining
10% complete  - 0 min 45 sec  remaining
15% complete  - 1 min 3 sec  remaining
20% complete  - 1 min 8 sec  remaining
25% complete  - 1 min 9 sec  remaining
30% complete  - 1 min 8 sec  remaining
35% complete  - 1 min 7 sec  remaining
40% complete  - 1 min 6 sec  remaining
45% complete  - 1 min 4 sec  remaining
50% complete  - 1 min 0 sec  remaining
55% complete  - 1 min 4 sec  remaining
60% complete  - 1 min 8 sec  remaining
65% complete  - 1 min 9 sec  remaining
70% complete  - 1 min 7 sec  remaining
75% complete  - 1 min 2 sec  remaining
80% complete  - 0 min 55 sec  remaining
85% complete  - 0 min 45 sec  remaining
90% complete  - 0 min 33 sec  remaining
95% complete  - 0 min 18 sec  remaining
100% complete  - 0 min 1 sec re"
﻿K***a S.,be,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Great quality
﻿Maurizio P.,it,A1,Micro SD card memory card  microsd ...,3 pieces,100%,11 Jul 2015 18:24,eccelente consegna ottima prodotto ottimo
﻿P***z M.,az,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿P***z M.,az,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,
﻿Viktor P.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Все хорошо. Проверил на объем - объем честный. Претензий ноль.
﻿Viktor P.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Оформление, доставка, упаковка - все отлично. На объем пока не проверял, но думаю что все ок, т.к. проверял 16Гиг этой же компании - без замечаний."
﻿Yuriy A.,ru,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,
﻿Eduard M.,ru,A2,Micro SD card memory card  microsd ...,3 pieces,100%,11 Jul 2015 18:24,"Продавец после оплаты очень быстро обработал заказ и сразу же отправил. Товар пришел в Россию (Башкирия, г. Нефтекамск) за две недели. Заказал три штуки, каждую тщательно протестировал программой h2testw, в итоге флешки  соответствуют заявленным характеристикам, объем 16Gb, скорость чтение/запись 12.9 MByte/s/ 35.6 MByte/s что соответствует классу 10. Получил приятный бонус от продавца, переходник microSD на USB (для ПК). Вывод: продавец честный, товар соответствует описанию. Очень доволен."
﻿Dmitrii P.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Natalia R.,ru,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,
﻿David H.,es,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Rapidsimo y todo perfecto
﻿M***s V.,es,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,NoFeedbackScore
﻿S***y C.,ca,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"I have bought 64Gb. It has ~25 Mb write speed, ~80 Mb read speed. Real capacity. Works great!"
﻿Dzintars S.,lv,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,Ok!
﻿L***o V.,hu,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Fast shipping.
﻿T***k K.,uk,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿S***Y S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:24,"работает.
NoFeedbackScore"
﻿K***n J.,ee,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿I***a L.,ie,A1,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,
﻿C***n E.,ar,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Michael M.,ch,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Excellent
﻿U***n G.,gr,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"perfect
NoFeedbackScore"
﻿V***a K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,NoFeedbackScore
